batch_group,matrix,pathogen,count_0_1,count_1_10,count_10_100,count_100_1000,count_ge_1000,n_total,n_positive,median_pos
250207_PL4,Anal,Ureaplasma spp,42,2,2,1,0,47,5,18.0
250207_PL4,Gorge,Campylobacter jejuni,46,0,1,0,0,47,1,46.0
250207_PL4,Gorge,Chlamydia spp,47,0,0,0,0,47,0,0.0
250207_PL4,Gorge,Chlamydia trachomatis,47,0,0,0,0,47,0,0.0
250207_PL4,Gorge,Clostridioides difficile,44,0,2,1,0,47,3,33.0
250207_PL4,Gorge,Entamoeba histolytica,47,0,0,0,0,47,1,0.210761
250207_PL4,Gorge,Haemophilus ducreyi,47,0,0,0,0,47,0,0.0
250207_PL4,Gorge,Haemophilus influenzae,29,1,8,7,2,47,18,104.0
250207_PL4,Gorge,Haemophilus parainfluenzae,3,1,5,20,18,47,44,574.5
250207_PL4,Gorge,Human alphaherpesvirus 1,47,0,0,0,0,47,25,0.12123
250207_PL4,Gorge,Human alphaherpesvirus 2,47,0,0,0,0,47,0,0.0
250207_PL4,Gorge,Mpox,47,0,0,0,0,47,0,0.0
250207_PL4,Gorge,Mycoplasma genitalium,47,0,0,0,0,47,0,0.0
250207_PL4,Gorge,Mycoplasma hominis,47,0,0,0,0,47,0,0.0
250207_PL4,Gorge,Mycoplasma pneumoniae,47,0,0,0,0,47,0,0.0
250207_PL4,Gorge,Mycoplasma spp,47,0,0,0,0,47,0,0.0
250207_PL4,Gorge,Neisseria gonorrhoeae,31,1,8,7,0,47,16,89.0
250207_PL4,Gorge,Neisseria meningitidis,15,1,6,16,9,47,32,481.0
250207_PL4,Gorge,Neisseria spp,12,2,3,17,13,47,35,759.0
250207_PL4,Gorge,Papillomavirus,46,1,0,0,0,47,2,1.555637
250207_PL4,Gorge,Shigella spp,47,0,0,0,0,47,0,0.0
250207_PL4,Gorge,Staphylococcus aureus,44,0,3,0,0,47,3,17.0
250207_PL4,Gorge,Treponema pallidum,47,0,0,0,0,47,0,0.0
250207_PL4,Gorge,Trichomonas vaginalis,46,1,0,0,0,47,7,0.125226
250207_PL4,Gorge,Trichophyton spp,46,1,0,0,0,47,2,1.6041940000000001
250207_PL4,Gorge,Ureaplasma spp,47,0,0,0,0,47,0,0.0
250207_PL5,Anal,Campylobacter jejuni,14,13,19,1,0,47,33,13.0
250207_PL5,Anal,Chlamydia spp,47,0,0,0,0,47,0,0.0
250207_PL5,Anal,Chlamydia trachomatis,47,0,0,0,0,47,0,0.0
250207_PL5,Anal,Clostridioides difficile,6,2,18,21,0,47,43,92.0
250207_PL5,Anal,Entamoeba histolytica,45,2,0,0,0,47,18,0.265985
250207_PL5,Anal,Haemophilus ducreyi,47,0,0,0,0,47,0,0.0
250207_PL5,Anal,Haemophilus influenzae,25,8,8,5,1,47,23,19.0
250207_PL5,Anal,Haemophilus parainfluenzae,10,13,13,10,1,47,37,25.0
250207_PL5,Anal,Human alphaherpesvirus 1,46,1,0,0,0,47,28,0.2334365
250207_PL5,Anal,Human alphaherpesvirus 2,47,0,0,0,0,47,0,0.0
250207_PL5,Anal,Mpox,47,0,0,0,0,47,0,0.0
250207_PL5,Anal,Mycoplasma genitalium,45,1,1,0,0,47,2,13.3514605
250207_PL5,Anal,Mycoplasma hominis,24,13,8,2,0,47,24,7.777204
250207_PL5,Anal,Mycoplasma pneumoniae,47,0,0,0,0,47,0,0.0
250207_PL5,Anal,Mycoplasma spp,45,1,1,0,0,47,2,13.3514605
250207_PL5,Anal,Neisseria gonorrhoeae,43,3,0,1,0,47,4,3.297218
250207_PL5,Anal,Neisseria meningitidis,39,4,4,0,0,47,9,3.986515
250207_PL5,Anal,Neisseria spp,35,8,3,1,0,47,12,3.1050104999999997
250207_PL5,Anal,Papillomavirus,18,17,8,4,0,47,39,2.57312
250207_PL5,Anal,Shigella spp,39,3,3,2,0,47,8,17.496986500000002
250207_PL5,Anal,Staphylococcus aureus,9,8,28,2,0,47,40,18.5
250207_PL5,Anal,Treponema pallidum,47,0,0,0,0,47,0,0.0
250207_PL5,Anal,Trichomonas vaginalis,11,23,13,0,0,47,43,4.452916
250207_PL5,Anal,Trichophyton spp,47,0,0,0,0,47,2,0.075461
250207_PL5,Anal,Ureaplasma spp,38,3,4,2,0,47,9,24.323844
250207_PL5,Gorge,Campylobacter jejuni,47,0,0,0,0,47,0,0.0
250207_PL5,Gorge,Chlamydia spp,47,0,0,0,0,47,0,0.0
250207_PL5,Gorge,Chlamydia trachomatis,47,0,0,0,0,47,0,0.0
250207_PL5,Gorge,Clostridioides difficile,46,0,1,0,0,47,1,14.0
250207_PL5,Gorge,Entamoeba histolytica,47,0,0,0,0,47,2,0.1360865
250207_PL5,Gorge,Haemophilus ducreyi,47,0,0,0,0,47,0,0.0
250207_PL5,Gorge,Haemophilus influenzae,25,0,6,16,0,47,22,166.0
250207_PL5,Gorge,Haemophilus parainfluenzae,2,0,8,24,13,47,45,514.0
250207_PL5,Gorge,Human alphaherpesvirus 1,47,0,0,0,0,47,22,0.19317600000000001
250207_PL5,Gorge,Human alphaherpesvirus 2,47,0,0,0,0,47,0,0.0
250207_PL5,Gorge,Mpox,47,0,0,0,0,47,0,0.0
250207_PL5,Gorge,Mycoplasma genitalium,47,0,0,0,0,47,0,0.0
250207_PL5,Gorge,Mycoplasma hominis,47,0,0,0,0,47,0,0.0
250207_PL5,Gorge,Mycoplasma pneumoniae,47,0,0,0,0,47,0,0.0
250207_PL5,Gorge,Mycoplasma spp,47,0,0,0,0,47,0,0.0
250207_PL5,Gorge,Neisseria gonorrhoeae,34,1,5,7,0,47,13,180.0
250207_PL5,Gorge,Neisseria meningitidis,14,0,5,17,11,47,33,393.0
250207_PL5,Gorge,Neisseria spp,13,0,3,19,12,47,34,673.5
250207_PL5,Gorge,Papillomavirus,46,1,0,0,0,47,2,0.6255455
250207_PL5,Gorge,Shigella spp,47,0,0,0,0,47,0,0.0
250207_PL5,Gorge,Staphylococcus aureus,44,1,2,0,0,47,3,12.0
250207_PL5,Gorge,Treponema pallidum,47,0,0,0,0,47,0,0.0
250207_PL5,Gorge,Trichomonas vaginalis,47,0,0,0,0,47,7,0.125554
250207_PL5,Gorge,Trichophyton spp,47,0,0,0,0,47,3,0.255362
250207_PL5,Gorge,Ureaplasma spp,47,0,0,0,0,47,0,0.0
250207_PL6,Anal,Campylobacter jejuni,15,13,19,0,0,47,34,11.5
250207_PL6,Anal,Chlamydia spp,45,2,0,0,0,47,4,0.9787575000000001
250207_PL6,Anal,Chlamydia trachomatis,45,2,0,0,0,47,2,3.0737430000000003
250207_PL6,Anal,Clostridioides difficile,4,7,12,24,0,47,44,104.5
250207_PL6,Anal,Entamoeba histolytica,43,3,1,0,0,47,14,0.226176
250207_PL6,Anal,Haemophilus ducreyi,47,0,0,0,0,47,0,0.0
250207_PL6,Anal,Haemophilus influenzae,23,14,5,5,0,47,26,5.6015795
250207_PL6,Anal,Haemophilus parainfluenzae,15,15,13,3,1,47,35,9.76998
250207_PL6,Anal,Human alphaherpesvirus 1,46,1,0,0,0,47,25,0.297797
250207_PL6,Anal,Human alphaherpesvirus 2,47,0,0,0,0,47,1,0.284861
250207_PL6,Anal,Mpox,47,0,0,0,0,47,0,0.0
250207_PL6,Anal,Mycoplasma genitalium,46,1,0,0,0,47,2,2.7269645000000002
250207_PL6,Anal,Mycoplasma hominis,32,5,10,0,0,47,18,12.5
250207_PL6,Anal,Mycoplasma pneumoniae,47,0,0,0,0,47,0,0.0
250207_PL6,Anal,Mycoplasma spp,45,2,0,0,0,47,5,0.793318
250207_PL6,Anal,Neisseria gonorrhoeae,45,2,0,0,0,47,2,1.539504
250207_PL6,Anal,Neisseria meningitidis,43,3,1,0,0,47,7,3.531996
250207_PL6,Anal,Neisseria spp,40,3,4,0,0,47,11,9.549472
250207_PL6,Anal,Papillomavirus,16,13,15,2,1,47,34,11.1494125
250207_PL6,Anal,Shigella spp,32,7,5,3,0,47,17,7.232577
250207_PL6,Anal,Staphylococcus aureus,6,17,21,2,1,47,43,13.0
250207_PL6,Anal,Treponema pallidum,46,1,0,0,0,47,1,8.779602
250207_PL6,Anal,Trichomonas vaginalis,13,19,14,1,0,47,42,4.5205459999999995
250207_PL6,Anal,Trichophyton spp,46,1,0,0,0,47,7,0.15349
250207_PL6,Anal,Ureaplasma spp,40,2,4,1,0,47,8,12.5
250207_PL6,Gorge,Campylobacter jejuni,47,0,0,0,0,47,0,0.0
250207_PL6,Gorge,Chlamydia spp,47,0,0,0,0,47,0,0.0
250207_PL6,Gorge,Chlamydia trachomatis,47,0,0,0,0,47,0,0.0
250207_PL6,Gorge,Clostridioides difficile,46,1,0,0,0,47,1,5.92768
250207_PL6,Gorge,Entamoeba histolytica,47,0,0,0,0,47,1,0.08989
250207_PL6,Gorge,Haemophilus ducreyi,47,0,0,0,0,47,0,0.0
250207_PL6,Gorge,Haemophilus influenzae,14,0,13,16,4,47,33,229.0
250207_PL6,Gorge,Haemophilus parainfluenzae,1,0,11,17,18,47,46,603.0
250207_PL6,Gorge,Human alphaherpesvirus 1,46,1,0,0,0,47,16,0.18549949999999998
250207_PL6,Gorge,Human alphaherpesvirus 2,47,0,0,0,0,47,0,0.0
250207_PL6,Gorge,Mpox,47,0,0,0,0,47,0,0.0
250207_PL6,Gorge,Mycoplasma genitalium,47,0,0,0,0,47,0,0.0
250207_PL6,Gorge,Mycoplasma hominis,47,0,0,0,0,47,0,0.0
250207_PL6,Gorge,Mycoplasma pneumoniae,47,0,0,0,0,47,0,0.0
250207_PL6,Gorge,Mycoplasma spp,47,0,0,0,0,47,0,0.0
250207_PL6,Gorge,Neisseria gonorrhoeae,25,1,8,12,1,47,22,190.0
250207_PL6,Gorge,Neisseria meningitidis,13,0,10,15,10,47,34,755.0
250207_PL6,Gorge,Neisseria spp,10,0,6,13,19,47,37,1000.0
250207_PL6,Gorge,Papillomavirus,47,0,0,0,0,47,1,0.197674
250207_PL6,Gorge,Shigella spp,46,1,0,0,0,47,1,5.775689
250207_PL6,Gorge,Staphylococcus aureus,44,2,1,0,0,47,3,9.112792
250207_PL6,Gorge,Treponema pallidum,47,0,0,0,0,47,0,0.0
250207_PL6,Gorge,Trichomonas vaginalis,47,0,0,0,0,47,4,0.2693455
250207_PL6,Gorge,Trichophyton spp,47,0,0,0,0,47,1,0.15118
250207_PL6,Gorge,Ureaplasma spp,47,0,0,0,0,47,0,0.0
250207_PL7,Urine,Campylobacter jejuni,93,1,0,0,0,94,1,4.745085
250207_PL7,Urine,Chlamydia spp,94,0,0,0,0,94,0,0.0
250207_PL7,Urine,Chlamydia trachomatis,94,0,0,0,0,94,0,0.0
250207_PL7,Urine,Clostridioides difficile,83,5,5,1,0,94,11,16.0
250207_PL7,Urine,Entamoeba histolytica,94,0,0,0,0,94,1,0.206748
250207_PL7,Urine,Haemophilus ducreyi,94,0,0,0,0,94,0,0.0
250207_PL7,Urine,Haemophilus influenzae,75,7,9,3,0,94,19,18.0
250207_PL7,Urine,Haemophilus parainfluenzae,74,5,10,5,0,94,20,37.0
250207_PL7,Urine,Human alphaherpesvirus 1,94,0,0,0,0,94,21,0.130964
250207_PL7,Urine,Human alphaherpesvirus 2,94,0,0,0,0,94,0,0.0
250207_PL7,Urine,Mpox,94,0,0,0,0,94,0,0.0
250207_PL7,Urine,Mycoplasma genitalium,92,1,1,0,0,94,2,34.075075
250207_PL7,Urine,Mycoplasma hominis,87,3,4,0,0,94,7,11.0
250207_PL7,Urine,Mycoplasma pneumoniae,94,0,0,0,0,94,0,0.0
250207_PL7,Urine,Mycoplasma spp,92,1,1,0,0,94,2,34.075075
250207_PL7,Urine,Neisseria gonorrhoeae,93,1,0,0,0,94,1,7.700757
250207_PL7,Urine,Neisseria meningitidis,92,1,1,0,0,94,2,20.136158000000002
250207_PL7,Urine,Neisseria spp,92,1,0,1,0,94,2,75.5537525
250207_PL7,Urine,Papillomavirus,90,3,0,1,0,94,14,0.361672
250207_PL7,Urine,Shigella spp,94,0,0,0,0,94,0,0.0
250207_PL7,Urine,Staphylococcus aureus,77,11,6,0,0,94,17,5.913192
250207_PL7,Urine,Treponema pallidum,94,0,0,0,0,94,0,0.0
250207_PL7,Urine,Trichomonas vaginalis,72,15,6,1,0,94,37,1.536339
250207_PL7,Urine,Trichophyton spp,94,0,0,0,0,94,1,0.367237
250207_PL7,Urine,Ureaplasma spp,84,2,5,3,0,94,10,41.7226445
250207_PL8,Urine,Campylobacter jejuni,94,0,0,0,0,94,0,0.0
250207_PL8,Urine,Chlamydia spp,93,0,1,0,0,94,1,24.0
250207_PL8,Urine,Chlamydia trachomatis,93,0,1,0,0,94,1,24.0
250207_PL8,Urine,Clostridioides difficile,88,4,2,0,0,94,6,5.931998
250207_PL8,Urine,Entamoeba histolytica,94,0,0,0,0,94,0,0.0
250207_PL8,Urine,Haemophilus ducreyi,94,0,0,0,0,94,0,0.0
250207_PL8,Urine,Haemophilus influenzae,72,9,10,3,0,94,23,14.0
250207_PL8,Urine,Haemophilus parainfluenzae,72,6,12,4,0,94,22,24.0
250207_PL8,Urine,Human alphaherpesvirus 1,93,1,0,0,0,94,23,0.112116
250207_PL8,Urine,Human alphaherpesvirus 2,93,0,1,0,0,94,1,18.0
250207_PL8,Urine,Mpox,94,0,0,0,0,94,0,0.0
250207_PL8,Urine,Mycoplasma genitalium,90,3,0,1,0,94,5,6.212416
250207_PL8,Urine,Mycoplasma hominis,90,2,1,1,0,94,4,42.1573925
250207_PL8,Urine,Mycoplasma pneumoniae,94,0,0,0,0,94,0,0.0
250207_PL8,Urine,Mycoplasma spp,90,3,0,1,0,94,5,6.212416
250207_PL8,Urine,Neisseria gonorrhoeae,93,0,1,0,0,94,1,36.0
250207_PL8,Urine,Neisseria meningitidis,92,2,0,0,0,94,2,4.3079635
250207_PL8,Urine,Neisseria spp,91,0,3,0,0,94,4,26.9554105
250207_PL8,Urine,Papillomavirus,93,1,0,0,0,94,16,0.2259745
250207_PL8,Urine,Shigella spp,92,0,1,1,0,94,2,66.501843
250207_PL8,Urine,Staphylococcus aureus,65,14,12,3,0,94,29,11.0
250207_PL8,Urine,Treponema pallidum,94,0,0,0,0,94,0,0.0
250207_PL8,Urine,Trichomonas vaginalis,77,14,3,0,0,94,37,0.784812
250207_PL8,Urine,Trichophyton spp,94,0,0,0,0,94,2,0.286886
250207_PL8,Urine,Ureaplasma spp,89,0,4,1,0,94,5,69.0
250528_PL1,Anal,Campylobacter jejuni,16,13,16,2,0,47,33,15.0
250528_PL1,Anal,Chlamydia spp,47,0,0,0,0,47,0,0.0
250528_PL1,Anal,Chlamydia trachomatis,47,0,0,0,0,47,0,0.0
250528_PL1,Anal,Clostridioides difficile,4,3,12,28,0,47,44,143.0
250528_PL1,Anal,Entamoeba histolytica,45,2,0,0,0,47,14,0.19737549999999998
250528_PL1,Anal,Haemophilus ducreyi,47,0,0,0,0,47,0,0.0
250528_PL1,Anal,Haemophilus influenzae,27,9,7,3,1,47,21,11.0
250528_PL1,Anal,Haemophilus parainfluenzae,14,12,12,7,2,47,37,15.0
250528_PL1,Anal,Human alphaherpesvirus 1,47,0,0,0,0,47,26,0.397777
250528_PL1,Anal,Human alphaherpesvirus 2,45,1,1,0,0,47,2,10.495124
250528_PL1,Anal,Mpox,47,0,0,0,0,47,0,0.0
250528_PL1,Anal,Mycoplasma genitalium,45,0,2,0,0,47,3,17.0
250528_PL1,Anal,Mycoplasma hominis,21,13,11,2,0,47,27,9.511848
250528_PL1,Anal,Mycoplasma pneumoniae,47,0,0,0,0,47,0,0.0
250528_PL1,Anal,Mycoplasma spp,44,1,2,0,0,47,4,9.0000485
250528_PL1,Anal,Neisseria gonorrhoeae,46,0,1,0,0,47,1,47.0
250528_PL1,Anal,Neisseria meningitidis,40,7,0,0,0,47,10,1.5495545
250528_PL1,Anal,Neisseria spp,38,7,2,0,0,47,12,2.8280425
250528_PL1,Anal,Papillomavirus,16,12,12,6,1,47,38,9.699786
250528_PL1,Anal,Shigella spp,30,1,8,8,0,47,19,42.26502
250528_PL1,Anal,Staphylococcus aureus,11,6,23,7,0,47,40,30.0
250528_PL1,Anal,Treponema pallidum,47,0,0,0,0,47,0,0.0
250528_PL1,Anal,Trichomonas vaginalis,12,14,17,4,0,47,43,7.773704
250528_PL1,Anal,Trichophyton spp,46,1,0,0,0,47,8,0.1221875
250528_PL1,Anal,Ureaplasma spp,41,3,1,2,0,47,6,20.501213
250528_PL1,Gorge,Campylobacter jejuni,46,0,0,0,0,46,0,0.0
250528_PL1,Gorge,Chlamydia spp,46,0,0,0,0,46,0,0.0
250528_PL1,Gorge,Chlamydia trachomatis,46,0,0,0,0,46,0,0.0
250528_PL1,Gorge,Clostridioides difficile,46,0,0,0,0,46,0,0.0
250528_PL1,Gorge,Entamoeba histolytica,46,0,0,0,0,46,1,0.156839
250528_PL1,Gorge,Haemophilus ducreyi,46,0,0,0,0,46,0,0.0
250528_PL1,Gorge,Haemophilus influenzae,27,0,7,11,1,46,19,208.0
250528_PL1,Gorge,Haemophilus parainfluenzae,5,0,3,23,15,46,41,610.0
250528_PL1,Gorge,Human alphaherpesvirus 1,46,0,0,0,0,46,15,0.076704
250528_PL1,Gorge,Human alphaherpesvirus 2,46,0,0,0,0,46,0,0.0
250528_PL1,Gorge,Mpox,46,0,0,0,0,46,0,0.0
250528_PL1,Gorge,Mycoplasma genitalium,46,0,0,0,0,46,0,0.0
250528_PL1,Gorge,Mycoplasma hominis,46,0,0,0,0,46,0,0.0
250528_PL1,Gorge,Mycoplasma pneumoniae,46,0,0,0,0,46,0,0.0
250528_PL1,Gorge,Mycoplasma spp,46,0,0,0,0,46,0,0.0
250528_PL1,Gorge,Neisseria gonorrhoeae,33,1,7,5,0,46,13,59.0
250528_PL1,Gorge,Neisseria meningitidis,18,0,3,17,8,46,28,259.0
250528_PL1,Gorge,Neisseria spp,13,0,4,21,8,46,33,328.0
250528_PL1,Gorge,Papillomavirus,46,0,0,0,0,46,0,0.0
250528_PL1,Gorge,Shigella spp,46,0,0,0,0,46,0,0.0
250528_PL1,Gorge,Staphylococcus aureus,45,0,0,1,0,46,1,458.0
250528_PL1,Gorge,Treponema pallidum,46,0,0,0,0,46,0,0.0
250528_PL1,Gorge,Trichomonas vaginalis,46,0,0,0,0,46,4,0.107489
250528_PL1,Gorge,Trichophyton spp,46,0,0,0,0,46,1,0.045977
250528_PL1,Gorge,Ureaplasma spp,46,0,0,0,0,46,0,0.0
250528_PL2,Anal,Campylobacter jejuni,11,14,19,2,1,47,38,14.0
250528_PL2,Anal,Chlamydia spp,45,1,1,0,0,47,2,30.297198
250528_PL2,Anal,Chlamydia trachomatis,45,1,1,0,0,47,2,30.297198
250528_PL2,Anal,Clostridioides difficile,3,3,18,23,0,47,44,117.5
250528_PL2,Anal,Entamoeba histolytica,44,3,0,0,0,47,16,0.1861565
250528_PL2,Anal,Haemophilus ducreyi,47,0,0,0,0,47,0,0.0
250528_PL2,Anal,Haemophilus influenzae,28,9,6,3,1,47,22,5.314686999999999
250528_PL2,Anal,Haemophilus parainfluenzae,13,15,10,7,2,47,37,11.0
250528_PL2,Anal,Human alphaherpesvirus 1,46,1,0,0,0,47,29,0.215984
250528_PL2,Anal,Human alphaherpesvirus 2,45,1,0,0,1,47,2,594.2051385
250528_PL2,Anal,Mpox,47,0,0,0,0,47,0,0.0
250528_PL2,Anal,Mycoplasma genitalium,45,1,1,0,0,47,2,5.6242745
250528_PL2,Anal,Mycoplasma hominis,21,14,10,2,0,47,29,7.183899
250528_PL2,Anal,Mycoplasma pneumoniae,47,0,0,0,0,47,0,0.0
250528_PL2,Anal,Mycoplasma spp,45,1,1,0,0,47,2,5.6242745
250528_PL2,Anal,Neisseria gonorrhoeae,43,1,2,1,0,47,4,68.5
250528_PL2,Anal,Neisseria meningitidis,39,4,3,1,0,47,10,5.1245365
250528_PL2,Anal,Neisseria spp,37,3,4,3,0,47,11,32.0
250528_PL2,Anal,Papillomavirus,16,18,13,0,0,47,36,5.8318069999999995
250528_PL2,Anal,Shigella spp,35,5,6,1,0,47,12,14.4658215
250528_PL2,Anal,Staphylococcus aureus,8,12,25,2,0,47,40,21.0
250528_PL2,Anal,Treponema pallidum,46,0,1,0,0,47,1,23.0
250528_PL2,Anal,Trichomonas vaginalis,10,19,14,4,0,47,46,6.935143
250528_PL2,Anal,Trichophyton spp,47,0,0,0,0,47,1,0.215267
250528_PL2,Anal,Ureaplasma spp,42,1,4,0,0,47,5,61.925053
250528_PL2,Gorge,Campylobacter jejuni,46,1,0,0,0,47,1,9.609228
250528_PL2,Gorge,Chlamydia spp,47,0,0,0,0,47,0,0.0
250528_PL2,Gorge,Chlamydia trachomatis,47,0,0,0,0,47,0,0.0
250528_PL2,Gorge,Clostridioides difficile,46,0,0,1,0,47,1,153.0
250528_PL2,Gorge,Entamoeba histolytica,47,0,0,0,0,47,1,0.20392
250528_PL2,Gorge,Haemophilus ducreyi,47,0,0,0,0,47,0,0.0
250528_PL2,Gorge,Haemophilus influenzae,33,0,3,11,0,47,14,154.5
250528_PL2,Gorge,Haemophilus parainfluenzae,6,1,3,22,15,47,41,604.0
250528_PL2,Gorge,Human alphaherpesvirus 1,47,0,0,0,0,47,33,0.183621
250528_PL2,Gorge,Human alphaherpesvirus 2,47,0,0,0,0,47,0,0.0
250528_PL2,Gorge,Mpox,47,0,0,0,0,47,0,0.0
250528_PL2,Gorge,Mycoplasma genitalium,47,0,0,0,0,47,0,0.0
250528_PL2,Gorge,Mycoplasma hominis,46,1,0,0,0,47,1,4.218685
250528_PL2,Gorge,Mycoplasma pneumoniae,47,0,0,0,0,47,0,0.0
250528_PL2,Gorge,Mycoplasma spp,47,0,0,0,0,47,0,0.0
250528_PL2,Gorge,Neisseria gonorrhoeae,38,0,3,5,1,47,9,164.0
250528_PL2,Gorge,Neisseria meningitidis,19,0,7,14,7,47,28,250.5
250528_PL2,Gorge,Neisseria spp,17,0,3,16,11,47,30,416.5
250528_PL2,Gorge,Papillomavirus,47,0,0,0,0,47,0,0.0
250528_PL2,Gorge,Shigella spp,47,0,0,0,0,47,0,0.0
250528_PL2,Gorge,Staphylococcus aureus,45,1,0,1,0,47,2,57.7265285
250528_PL2,Gorge,Treponema pallidum,47,0,0,0,0,47,0,0.0
250528_PL2,Gorge,Trichomonas vaginalis,46,1,0,0,0,47,6,0.0815
250528_PL2,Gorge,Trichophyton spp,47,0,0,0,0,47,0,0.0
250528_PL2,Gorge,Ureaplasma spp,47,0,0,0,0,47,0,0.0
250528_PL3,Anal,Campylobacter jejuni,10,11,22,4,0,47,38,20.0
250528_PL3,Anal,Chlamydia spp,47,0,0,0,0,47,0,0.0
250528_PL3,Anal,Chlamydia trachomatis,47,0,0,0,0,47,0,0.0
250528_PL3,Anal,Clostridioides difficile,1,2,10,34,0,47,47,164.0
250528_PL3,Anal,Entamoeba histolytica,46,1,0,0,0,47,19,0.221012
250528_PL3,Anal,Haemophilus ducreyi,47,0,0,0,0,47,0,0.0
250528_PL3,Anal,Haemophilus influenzae,21,12,8,6,0,47,28,11.308109
250528_PL3,Anal,Haemophilus parainfluenzae,9,9,12,14,3,47,40,21.0
250528_PL3,Anal,Human alphaherpesvirus 1,46,1,0,0,0,47,29,0.432591
250528_PL3,Anal,Human alphaherpesvirus 2,47,0,0,0,0,47,1,0.252082
250528_PL3,Anal,Mpox,47,0,0,0,0,47,0,0.0
250528_PL3,Anal,Mycoplasma genitalium,45,1,0,1,0,47,2,74.0607995
250528_PL3,Anal,Mycoplasma hominis,20,9,18,0,0,47,30,13.5
250528_PL3,Anal,Mycoplasma pneumoniae,47,0,0,0,0,47,0,0.0
250528_PL3,Anal,Mycoplasma spp,45,1,0,1,0,47,2,74.0607995
250528_PL3,Anal,Neisseria gonorrhoeae,45,1,0,1,0,47,2,99.0681525
250528_PL3,Anal,Neisseria meningitidis,38,7,2,0,0,47,11,2.016062
250528_PL3,Anal,Neisseria spp,36,8,1,2,0,47,12,4.9243635
250528_PL3,Anal,Papillomavirus,25,4,11,6,1,47,28,16.6432895
250528_PL3,Anal,Shigella spp,31,11,5,0,0,47,16,5.8771085
250528_PL3,Anal,Staphylococcus aureus,3,7,30,7,0,47,44,36.0
250528_PL3,Anal,Treponema pallidum,46,1,0,0,0,47,1,2.274749
250528_PL3,Anal,Trichomonas vaginalis,5,14,22,6,0,47,47,16.0
250528_PL3,Anal,Trichophyton spp,46,1,0,0,0,47,4,0.091089
250528_PL3,Anal,Ureaplasma spp,39,3,5,0,0,47,8,26.361935499999998
250528_PL3,Gorge,Campylobacter jejuni,43,0,0,0,0,43,0,0.0
250528_PL3,Gorge,Chlamydia spp,43,0,0,0,0,43,0,0.0
250528_PL3,Gorge,Chlamydia trachomatis,43,0,0,0,0,43,0,0.0
250528_PL3,Gorge,Clostridioides difficile,43,0,0,0,0,43,0,0.0
250528_PL3,Gorge,Entamoeba histolytica,43,0,0,0,0,43,2,0.09455749999999999
250528_PL3,Gorge,Haemophilus ducreyi,43,0,0,0,0,43,0,0.0
250528_PL3,Gorge,Haemophilus influenzae,24,1,6,9,3,43,19,325.0
250528_PL3,Gorge,Haemophilus parainfluenzae,4,1,4,7,27,43,39,1970.0
250528_PL3,Gorge,Human alphaherpesvirus 1,43,0,0,0,0,43,22,0.1785
250528_PL3,Gorge,Human alphaherpesvirus 2,43,0,0,0,0,43,0,0.0
250528_PL3,Gorge,Mpox,43,0,0,0,0,43,0,0.0
250528_PL3,Gorge,Mycoplasma genitalium,42,1,0,0,0,43,1,3.269338
250528_PL3,Gorge,Mycoplasma hominis,43,0,0,0,0,43,0,0.0
250528_PL3,Gorge,Mycoplasma pneumoniae,43,0,0,0,0,43,0,0.0
250528_PL3,Gorge,Mycoplasma spp,42,1,0,0,0,43,1,3.269338
250528_PL3,Gorge,Neisseria gonorrhoeae,29,0,4,6,4,43,14,215.0
250528_PL3,Gorge,Neisseria meningitidis,7,0,3,14,19,43,36,1200.5
250528_PL3,Gorge,Neisseria spp,5,0,1,14,23,43,38,1435.0
250528_PL3,Gorge,Papillomavirus,43,0,0,0,0,43,1,0.125744
250528_PL3,Gorge,Shigella spp,43,0,0,0,0,43,0,0.0
250528_PL3,Gorge,Staphylococcus aureus,42,1,0,0,0,43,1,3.583698
250528_PL3,Gorge,Treponema pallidum,43,0,0,0,0,43,0,0.0
250528_PL3,Gorge,Trichomonas vaginalis,43,0,0,0,0,43,4,0.12279799999999999
250528_PL3,Gorge,Trichophyton spp,43,0,0,0,0,43,1,0.045089
250528_PL3,Gorge,Ureaplasma spp,43,0,0,0,0,43,0,0.0
250528_PL4,Anal,Campylobacter jejuni,10,11,22,2,0,45,38,16.0
250528_PL4,Anal,Chlamydia spp,43,1,0,1,0,45,2,65.0865385
250528_PL4,Anal,Chlamydia trachomatis,43,1,0,1,0,45,2,65.0865385
250528_PL4,Anal,Clostridioides difficile,1,2,16,26,0,45,44,139.5
250528_PL4,Anal,Entamoeba histolytica,42,3,0,0,0,45,19,0.195443
250528_PL4,Anal,Haemophilus ducreyi,45,0,0,0,0,45,0,0.0
250528_PL4,Anal,Haemophilus influenzae,29,9,4,3,0,45,20,1.5683189999999998
250528_PL4,Anal,Haemophilus parainfluenzae,15,9,16,3,2,45,36,13.5
250528_PL4,Anal,Human alphaherpesvirus 1,45,0,0,0,0,45,25,0.310378
250528_PL4,Anal,Human alphaherpesvirus 2,44,0,1,0,0,45,3,0.107524
250528_PL4,Anal,Mpox,45,0,0,0,0,45,0,0.0
250528_PL4,Anal,Mycoplasma genitalium,41,4,0,0,0,45,4,2.6186755
250528_PL4,Anal,Mycoplasma hominis,21,12,9,2,1,45,27,7.102387
250528_PL4,Anal,Mycoplasma pneumoniae,45,0,0,0,0,45,0,0.0
